Geneid	Geneid_clean	Symbol	Dominant_Direction	Count_Ratio	Cachexia_sig_up	Cachexia_sig_down	Sepsis_sig_up	Sepsis_sig_down	Disuse_sig_up	Disuse_sig_down	Denervation_sig_up	Denervation_sig_down	Final_Avg_logFC	Final_Median_logFC	Cachexia_Avg_logFC	Sepsis_Avg_logFC	Disuse_Avg_logFC	Denervation_Avg_logFC	Cachexia_Median_logFC	Sepsis_Median_logFC	Disuse_Median_logFC	Denervation_Median_logFC	ERP145838_Sham_vs_334P_cells_injection_edgeR_results.tsv	SRP055049_Control_vs_C26_cells_injection_edgeR_results.tsv	SRP125804_Fasted_vs_CACS_edgeR_results.tsv	SRP148786_PBS_vs_LLC_edgeR_results.tsv	SRP172440_Control_vs_KPC_tumore_cells_injection_edgeR_results.tsv	SRP224400_Control_vs_C26_cells_injection_edgeR_results.tsv	SRP238415_Control_vs_C26_cells_injection_edgeR_results.tsv	SRP246188_PBSinjection_vs_LLC_cells_injection_edgeR_results.tsv	SRP279572_Control_vs_KPC_edgeR_results.tsv	SRP288335_Control_vs_LLC_edgeR_results.tsv	SRP304002_CACS_neg_vs_CACS_pos_edgeR_results.tsv	SRP321471_Control_vs_C26_cells_injection_edgeR_results.tsv	SRP337393_Control_vs_Melanoma_edgeR_results.tsv	SRP342685_Control_vs_KPC_tumore_cells_injection_edgeR_results.tsv	SRP400565_Control_vs_TOV21G_cells_injection_edgeR_results.tsv	SRP426212_Control_vs_KIC_edgeR_results.tsv	SRP436115_Control_vs_LLC_cells_injection_edgeR_results.tsv	SRP441976_Control_vs_KPC_tumore_cells_injection_edgeR_results.tsv	SRP468164_Control_vs_C26_injection_edgeR_results.tsv	SRP518009_Control_vs_C26_injection_edgeR_results.tsv	SRP519530_Control_vs_KIC_edgeR_results.tsv	SRP526827_PBS_vs_LLC_edgeR_results.tsv	SRP535687_Control_vs_Kras-IKKaL_cells_injection_edgeR_results.tsv	SRP544896_Control_vs_CT26_cells_injection_edgeR_results.tsv	SRP560874_Control_vs_B0092_cells_injection_edgeR_results.tsv	SRP567610_Control_vs_C26_injection_edgeR_results.tsv	SRP597284_Control_vs_CT26_cells_injection_edgeR_results.tsv	ERP131935_Sham_vs_CLP_edgeR_results.tsv	SRP388005_Saline_vs_LPS_edgeR_results.tsv	SRP475349_Saline_vs_LPS_edgeR_results.tsv	SRP511238_Saline_vs_LPS_edgeR_results.tsv	SRP553590_Sham_vs_CLP_edgeR_results.tsv	SRP591840_Sham_vs_CS_edgeR_results.tsv	SRP646634_Sham_vs_CS_edgeR_results.tsv	SRP114869_Control_vs_Hindlimb_unloading_edgeR_results.tsv	SRP220337_Control_vs_Casting_edgeR_results.tsv	SRP293052_Control_vs_Hindlimb_unloading_edgeR_results.tsv	SRP307991_Control_vs_Hindlimb_unloading_edgeR_results.tsv	SRP395698_Control_vs_Casting_edgeR_results.tsv	SRP396700_Control_vs_Casting_edgeR_results.tsv	SRP449926_Control_vs_Casting_edgeR_results.tsv	SRP454976_Control_vs_Hindlimb_unloading_edgeR_results.tsv	SRP455216_male_Control_vs_Hindlimb_unloading_edgeR_results.tsv	SRP522174_Control_vs_Hindlimb_unloading_edgeR_results.tsv	SRP588888_Control_vs_Hindlimb_unloading_edgeR_results.tsv	ERP143166_Control_vs_Denervation_edgeR_results.tsv	SRP196460_Control_vs_Denervation_edgeR_results.tsv	SRP371311_Control_vs_Denervation_edgeR_results.tsv	SRP406911_Control_vs_Denervation_edgeR_results.tsv	SRP411450_Sham_vs_Denervation_edgeR_results.tsv	SRP420335_Sham_vs_SCI_edgeR_results.tsv	SRP484329_Control_vs_Denervation_edgeR_results.tsv	MouseGeneID	HumanOrthologGeneID	Synonyms	Description	MitoCarta3.0_List	MitoCarta3.0_Evidence	MitoCarta3.0_SubMitoLocalization	MitoCarta3.0_MitoPathways	TrainingDataset	MitoCarta2.0_Score	MitoCarta2.0_FDR	MitoCarta2.0_List	MitoCarta2.0_Evidence	EnsemblGeneID	UniProt	ProteinLength	TargetP_Score	MitoDomain_Score	CoexpressionGnfN50_Score	PGC_Induction_Score	YeastMitoHomolog_Score	RickettsiaHomolog_Score	MSMS_Score	mm10_Chromosome	mm10_Start	mm10_Stop	MSMS_NUM_TISSUES	MSMS_NUM_PEPTIDES_UNIQUE	MSMS_NUM_SPECTRA	MSMS_TOTAL_INTENSITY	MSMS_PERCENT_COVERAGE	Tissues	cerebrum_total_peak_intensity_log10	cerebellum_total_peak_intensity_log10	brainstem_total_peak_intensity_log10	spinalcord_total_peak_intensity_log10	kidney_total_peak_intensity_log10	liver_total_peak_intensity_log10	heart_total_peak_intensity_log10	skeletalmuscle_total_peak_intensity_log10	adipose_total_peak_intensity_log10	smallintestine_total_peak_intensity_log10	largeintestine_total_peak_intensity_log10	stomach_total_peak_intensity_log10	placenta_total_peak_intensity_log10	testis_total_peak_intensity_log10	HPA_Main_Location_2020 (Reliability)
ENSMUSG00000038084.17	ENSMUSG00000038084	Opa1	DOWN	0.665704665704666	1	20	1	4	0	7	0	5	-0.3416217137015	-0.353207310821334	-0.319817207455929	-0.244046359546887	-0.297916432890302	-0.504706854912881	-0.327861703066764	-0.378552918575904	-0.284735156375176	-0.526179125432843	-0.188586378832175	-0.389040191226701	-0.458524105275154	0.053472038203622	-0.159138353020477	-0.408427591595652	-0.323809921389414	-0.289502257916617	-0.783101102388345	-0.0068643602642513	-0.300379278691178	0.187113264697477	-0.643870020360002	-0.522089799303964	-0.327861703066764	-0.293251791087719	-0.206180674728763	-0.22177365049929	-0.487686608307133	-0.586076349405266	-0.563936540746886	-0.0153703862667925	-0.0303649207407988	-0.444453171237546	-0.416421861834068	-0.338939858561624	-0.469999027464607	-0.437528155695091	0.267278659240133	-0.123236346347552	-0.382527167218309	-0.245748353744887	-0.408010234486602	-0.378552918575904	-0.627257396128554	-0.825993533073661	0.159756845417513	-0.0768909184513308	-0.292957551917546	0.0666454829870829	-0.284735156375176	-0.193968093076288	-0.463840400189243	-0.157569876272202	-0.580270164713915	-0.172256006642658	-0.37723931157088	-0.721864759874659	-0.850391141911421	-0.526179125432843	-0.153463167503661	-0.731554471454048	74143	4976	1200011N24Rik|AI225888|AI847218|l|lilr3|mKIAA0567	OPA1, mitochondrial dynamin like GTPase	MitoCarta3.0	literature, APEX_IMS, yeast mito homolog++, mito protein domain, induction, coexpression++, MS/MS++	MIM	Mitochondrial dynamics and surveillance > Fusion | Mitochondrial dynamics and surveillance > Cristae formation	Tmito	31.2616	0	1	literature, APEX_IMS, yeast mito homolog++, mito protein domain, induction, coexpression++, MS/MS++	ENSMUSG00000038084	P58281	978	5	SharedDomain	45	1.09	OrthologMitoHighConf	NoHomolog	75-100pure	chr16	29579333	29654602	14	107	2730	9.89e+10	80	all 14	10.3	10.4	10.2	9.6	10.1	9.5	9.3	9.4	9.6	9	9.4	9.4	9.4	9.4	Mitochondria;Nucleoplasm (Supported)
ENSMUSG00000002332.17	ENSMUSG00000002332	Dhrs1	DOWN	0.665223665223665	1	21	0	4	1	5	0	6	-0.343600735417616	-0.301529420609183	-0.460053066502732	-0.448341877741068	-0.215606709488154	-0.250401287938511	-0.463650055891992	-0.326297917539014	-0.2423958294565	-0.276760923679352	-0.402839298058643	-1.36832873804701	-0.220093264933921	-0.463650055891992	-0.59366225172153	-0.723792396307068	-0.817511105822637	-0.305376977971894	-0.465862220018555	-0.0141740109949324	-0.126922784806794	0.308221895665026	-0.470825115379086	-0.803476701592144	-0.211984881412603	-0.131970144169149	-0.100646340155671	-0.443379895293121	-0.76014558170149	-0.863595711890434	-0.594231180717738	-0.210273801810368	-0.659559850936145	-0.694958990563417	-0.422874077485438	-0.373121870176	-0.486397443381017	-0.567176345844151	0.0651343824768332	-0.147860160436638	-0.280596427859623	-1.25862466582627	-0.326297917539014	-0.622972009158613	-0.457664145377028	-0.25611036661701	-0.296067922541857	-0.230653711839678	-0.262733158856756	-0.103810655987667	0.0210604206370915	0.132351586498919	-0.67096241003495	-0.0046876107942627	-0.2423958294565	-0.25538292331819	-0.179914189105474	-0.351198590744052	-0.297795190970134	-0.300683555457589	-0.0910736422947836	-0.276760923679352	52585	115817	1110029G07Rik|AW112170|D14Ertd484e	dehydrogenase/reductase (SDR family) member 1	MitoCarta3.0	targetP signal, Rickettsial homolog, mito protein domain, MS/MS++	MIM	Metabolism > Lipid metabolism > Cholesterol, bile acid, steroid synthesis	Tpossible_mito	12.0789	0.014	1	targetP signal, Rickettsial homolog, mito protein domain, MS/MS++	ENSMUSG00000002332	Q99L04	313	4	SharedDomain	2	0.39	NoMitoHomolog	Homolog	75-100pure	chr14	55739019	55745684	12	24	197	3.45e+09	77	cerebrum, cerebellum, brainstem, spinalcord, kidney, liver, adipose, smallintestine, largeintestine, stomach, placenta, testis	8.4	7.8	8.3	8.7	8.6	8.5	NA	NA	8.1	8.9	7.9	7.3	8.5	8.6	Nucleoplasm (Approved)
ENSMUSG00000035936.7	ENSMUSG00000035936	Aldh5a1	DOWN	0.66017316017316	1	18	0	4	1	6	0	6	-0.503386651318118	-0.455596327460951	-0.456647493195362	-0.733501677891877	-0.243121856756297	-0.580275577428936	-0.405926264224804	-0.82734978786561	-0.204526559916138	-0.505266390697098	-0.356177623088869	-0.208092734739285	-0.707900379217603	-0.455332726288917	-1.28344752528749	-0.143476907375683	-0.946535756594545	-0.337225128201666	-0.790933818017553	-0.0780340116222838	-0.511909569202959	0.277294801250458	-0.399433977123326	-0.915494618177966	-0.267568534889444	-0.357034781619048	-0.489419710766883	-0.67571363240284	0.0421450597249026	-0.919156501774022	0.0163724188143634	0.252466724501727	-0.803513712613614	-0.298958709458968	-0.714028031222393	-0.852446666656074	-0.405926264224804	-0.611432400664723	-0.0400576561909588	-0.855072813981751	-1.21751305662268	-0.82734978786561	-1.27410792116389	-0.30897810875352	-0.105081793748217	-1.04892094170179	0.150729076208753	-0.42913777372162	-0.468908166382284	0.166654852543612	-0.137550036110119	-0.41970018517969	0.116109041734815	-0.294007938046588	-0.204526559916138	-0.952809199717497	-0.368991258592851	-0.606772000847396	-0.860431540483359	-0.491791088401331	-0.275867563263023	-0.505266390697098	214579	7915	6330403E24Rik|Ahd-1|Ahd1|D630032B01Rik|SS|SSADH|Ssdh1	aldhehyde dehydrogenase family 5, subfamily A1	MitoCarta3.0	APEX_matrix, targetP signal, mito protein domain, MS/MS++	Matrix	Metabolism > Amino acid metabolism > GABA metabolism	Tmito	11.1028	0.018	1	APEX_matrix, targetP signal, mito protein domain, MS/MS++	ENSMUSG00000035936	Q8BWF0	523	2	SharedDomain	3	NA	NoMitoHomolog	NoHomolog	75-100pure	chr13	24907578	24937661	14	40	709	3.06e+10	76	all 14	9.7	9	9.7	9.7	9.7	9.4	8.8	8	9.3	9.3	8.7	8.7	9	8.4	Mitochondria (Supported)
ENSMUSG00000021102.5	ENSMUSG00000021102	Glrx5	DOWN	0.656445406445406	0	19	0	4	0	7	0	5	-0.390982392114555	-0.369823366355768	-0.421145990991262	-0.345885304725904	-0.392487130134718	-0.404411142606335	-0.407446228347737	-0.284190286495679	-0.38598099875092	-0.353665733960616	-0.523379642733846	-0.644491647661383	-0.383904326696645	-0.663561249470924	-0.0771598304376597	-0.293336986641766	-0.592823783110387	-0.487491996832177	-0.402149437247115	-0.346395147688033	-0.407446228347737	-0.633532149361269	-0.520964474598761	-0.283569615723785	-0.0394066197216695	-0.308916478154671	-0.145187082180167	-0.505637104410729	-0.542369630182871	-0.751049557217678	-0.348044349417111	-0.693780127535674	-0.555859407139513	-0.347038737980653	-0.460314321782587	-0.369806822698762	-0.0433250017904982	-0.222267259233202	-0.0071759629342329	-0.284190286495679	-0.518616986728532	-0.876327213262174	0.0588021064150896	-0.571421530842598	-0.653496307584692	-0.38598099875092	-0.382653427375889	-0.261949174646617	-0.487985320649484	0.0337531156239384	-0.485737407621069	-0.135242640356727	-0.864909313748774	-0.130589796227204	-0.56256716014446	-0.524377408147911	-0.343758471929888	-0.712099047603181	-0.320058724122156	-0.353665733960616	-0.520389465054075	-0.0565291474265204	73046	51218	-	glutaredoxin 5	MitoCarta3.0	literature, APEX_matrix, targetP signal+, yeast mito homolog+, Rickettsial homolog, mito protein domain, coexpression, MS/MS+	Matrix	Metabolism > Metals and cofactors > Fe-S cluster biosynthesis | Metabolism > Metals and cofactors > Fe-S-containing proteins	Tmito	22.0709	0.005	1	literature, APEX_matrix, targetP signal+, yeast mito homolog+, Rickettsial homolog, mito protein domain, coexpression, MS/MS+	ENSMUSG00000021102	Q80Y14	152	1	SharedDomain	7	NA	OrthologMitoLowConf	Homolog	25-50pure	chr12	105032688	105040910	14	8	223	1.09e+10	39	all 14	8.6	8.5	8.7	8.6	9.2	9.2	8.2	8	9.1	9	9	8.8	9.2	8.9	Mitochondria (Supported)
ENSMUSG00000014551.9	ENSMUSG00000014551	Mrps25	DOWN	0.647186147186147	0	18	0	4	0	7	0	5	-0.331295733235446	-0.315778508611764	-0.419026897938488	-0.377295387243898	-0.206988155223209	-0.321872492536188	-0.323339388059128	-0.389293422856918	-0.180110037307857	-0.308217629164399	-0.818745724494696	-0.777331846350132	-0.136294398378949	-0.673696197875933	-1.05633918509158	-0.17971416026491	-0.320919092159368	-0.180012226383638	-0.304204729600676	-0.0813203741731281	-0.347002131513463	-0.0701146755836863	-0.423074103275189	-0.701119604119522	-0.069065957112793	-0.199869227787866	-0.306316329806103	-0.431300192877019	-0.658164656129514	-0.683839755262332	-0.323339388059128	-0.0039313844168168	-1.10718488227645	-0.457968508386838	-0.2976717569109	-0.17448297224441	-0.530702783804139	-0.389293422856918	-0.0252191530249915	-0.109676787262879	-0.617443493340797	-0.943004316565298	0.126235300550557	-0.682665838206959	-0.293703886895968	-0.0909739618456367	-0.0184689724902779	-0.135933974901259	-0.430106944499521	-0.0819742232426204	-0.365304127536834	-0.180110037307857	-0.334992341338371	-0.190029975842125	-0.155271261554829	-0.388807256045784	-0.262965538300108	-0.262908696111265	-0.525621947120379	-0.364804018779344	-0.308217629164399	-0.139782362232037	64658	64432	2810429N01Rik|Rpm|Rpms25	mitochondrial ribosomal protein S25	MitoCarta3.0	literature, APEX_matrix, targetP signal, mito protein domain, induction, coexpression, MS/MS++	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	Tmito	18.0398	0.003	1	literature, APEX_matrix, targetP signal, mito protein domain, induction, coexpression, MS/MS++	ENSMUSG00000014551	Q9D125	171	4	SharedDomain	10	1.97	NoMitoHomolog	NoHomolog	75-100pure	chr6	92169522	92184023	14	19	165	2.66e+09	85	all 14	8.5	8.2	8.2	8	7.9	8	7.2	7	8.3	8.1	8.9	7.9	8.6	8.1	Mitochondria (Supported)
ENSMUSG00000032478.15	ENSMUSG00000032478	Nme6	DOWN	0.627344877344877	0	12	0	4	0	7	0	6	-0.325780986136815	-0.316690011445612	-0.196650956963228	-0.367204378754151	-0.239344577068238	-0.499924031761644	-0.163477999757097	-0.378004340911727	-0.255375681979497	-0.623557818621462	-0.613258925934519	-0.376206556240948	0.310955697641915	-0.25054702602625	-0.661598997378583	0.0077127447533064	0.162654067002684	-0.111242411099691	0.115112183926638	-0.163477999757097	-0.228972901513247	-0.961510489403509	-0.317010589452564	-0.327209212383334	-0.0207829814049092	-0.131964594020021	-0.152867111246679	-0.168234258362758	-0.283700034973135	-0.202232730322461	0.143647091718287	-0.0571963951953745	-0.910226618259516	0.35997096051152	-0.0612737270409525	-0.292656270528308	-0.117458753017644	0.0083089091882406	-0.0224877858714134	-0.370931260717138	-0.631507908695331	-0.493854682154984	-0.378004340911727	-0.681953582116703	-0.14210634443881	-0.172861975424933	-0.481827503683961	-0.265251303673017	-0.161804332128707	-0.107535183291373	-0.276104516654937	-0.089376800135807	-0.370409946115334	-0.255375681979497	-0.310136760224241	-0.646910480345873	-0.289004472500036	-0.711818353501463	-0.623557818621462	-0.239119026562094	-0.363413804994613	-0.625644265805967	54369	10201	nm23-M|nm23-M6	NME/NM23 nucleoside diphosphate kinase 6	MitoCarta3.0	literature, APEX_matrix, GFP, yeast mito homolog, Rickettsial homolog, mito protein domain, coexpression	Matrix	Metabolism > Nucleotide metabolism > Nucleotide synthesis and processing	Tmito	4.2328	0.081	1	literature, APEX_matrix, GFP, yeast mito homolog, Rickettsial homolog, mito protein domain, coexpression	ENSMUSG00000032478	O88425	189	NA	SharedDomain	6	NA	HomologMitoLowConf	Homolog	0-25ambig	chr9	109832793	109842961	1	2	4	8620000	12	largeintestine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.9	NA	NA	NA	Vesicles (Approved)
ENSMUSG00000053604.6	ENSMUSG00000053604	Rpia	DOWN	0.618927368927369	0	16	1	4	1	5	0	6	-0.48447570532023	-0.490948602739289	-0.484627254044836	-0.650454049123735	-0.259142629218597	-0.543678888893754	-0.390538105710873	-0.8568400177472	-0.26638782054224	-0.591359099767706	-1.10289439794757	-1.13166494176303	-0.224116745905057	-0.403570583774541	-1.34870233752028	-0.390746359727656	-0.884732158692704	0.124181801545287	-0.255311388111377	0.0368266588496808	-0.294662832985463	-0.607702411643731	-0.307336911464494	-0.896572892030509	-0.0452674764884169	-0.138902290069382	0.175908525107828	-0.761181130944213	0.000500604813901835	-1.04539085506306	-0.390538105710873	-0.24593824580152	-1.31577039494036	-0.281549989110977	-0.360631241569982	-0.497905364182962	-0.491264394079096	-0.884768452849489	0.173854582187666	-0.8568400177472	-0.171076665669167	-0.912280873698958	-1.39862661046615	-0.503440305622839	-0.508949054562475	-0.66182400846782	-0.419830511631364	-0.162680743518223	-0.708036151710975	0.0864064766216252	-0.26638782054224	-0.267513442746552	0.0209597883431127	-0.152988432073423	0.190274978883767	-0.469793017859689	-0.591359099767706	-0.677965686948154	-0.723952146960325	-0.32682578783824	0.0670125451579087	-1.08286902804007	19895	22934	RPI	ribose 5-phosphate isomerase A	MitoCarta3.0	APEX_matrix, targetP signal	Matrix	Metabolism > Carbohydrate metabolism	Tmito	-5.7077	0.734	1	APEX_matrix, targetP signal	ENSMUSG00000053604	P47968	303	4	NonMitoDomain	4	NA	NoMitoHomolog	NoHomolog	0-25ambig	chr6	70765719	70792175	1	2	4	4980000	6	placenta	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.7	NA	Nucleoplasm;Plasma membrane;Vesicles (Approved)
ENSMUSG00000042642.14	ENSMUSG00000042642	Flad1	DOWN	0.600889850889851	1	13	0	4	0	7	0	5	-0.308491639073848	-0.326096285799505	-0.239373371624657	-0.331585129339626	-0.388582606102851	-0.274425449228259	-0.239545191399306	-0.369297049261607	-0.375553017966132	-0.282895522337403	-0.654577286026818	-0.258141975216427	-0.176328019904326	-0.0331928253447405	-0.477317925210857	-0.22430039430139	-0.248769650201574	-0.28212461645956	-0.324142572883326	-0.0252303937648892	-0.383093672585972	0.352378444862922	-0.423641416349821	-0.393913170162469	-0.0238711437357464	-0.117577756772941	-0.226354473062707	-0.247890355691427	-0.189313205207746	-0.364775989952048	-0.170100059710227	0.0739496650502417	-0.868731814698746	0.0212093357763282	-0.213601974001209	-0.239545191399306	-0.344082596910957	-0.140180987753601	-0.130780959821849	-0.369297049261607	-0.136575892126187	-0.411456550009478	-0.676569260936438	-0.456235205468224	-0.623551455962424	-0.400000178372218	-0.878214551658697	-0.161505378866664	-0.295228207287053	-0.021231916751624	-0.375553017966132	-0.209979573599337	-0.679185955038932	-0.148322534041923	-0.481635897586358	-0.292047322869438	0.0579306032985157	-0.533986012949091	-0.533869919997441	-0.116176868767382	-0.219933100975576	-0.282895522337403	319945	80308	A930017E24Rik|Pp5|Pp591	flavin adenine dinucleotide synthetase 1	MitoCarta3.0	APEX_matrix, mito protein domain, induction, coexpression	Matrix	Metabolism > Vitamin metabolism > Vitamin B2 metabolism	Tmito	5.7739	0.049	1	APEX_matrix, mito protein domain, induction, coexpression	ENSMUSG00000042642	Q8R123	492	NA	SharedDomain	22	0.52	NoMitoHomolog	NoHomolog	0-25ambig	chr3	89402672	89411863	3	8	14	1.14e+08	23	spinalcord, adipose, stomach	NA	NA	NA	6.8	NA	NA	NA	NA	8	NA	NA	6.3	NA	NA	Cytosol;Plasma membrane (Supported)
ENSMUSG00000033157.18	ENSMUSG00000033157	Abhd10	DOWN	0.564694564694565	0	14	0	4	0	5	0	5	-0.368084576602356	-0.348420741522686	-0.315735927278381	-0.402947267323667	-0.217052453939743	-0.536602657867633	-0.303331994886483	-0.393509488158889	-0.199046448608508	-0.620065880153996	-0.46550994949814	-0.642562944407186	-0.120983808458851	-0.466425672391001	-0.497496236373108	-0.19402595896215	-0.372482086066097	-0.0490235883480807	-0.787573082671523	0.123396099084446	-0.148847620819056	-0.270137415281954	-0.388403102145654	-0.488539689090936	-0.1415914859791	-0.012822495122004	0.0438901634854528	-0.229209299365143	-0.635298254109714	-0.625930918142576	-0.303331994886483	-0.138598677086258	-0.564479663774841	-0.307306859143681	-0.205884114353703	-0.427681246322217	-0.208010136286729	-0.329265450697279	0.158469884491755	-0.468957499211024	-0.6992697299217	-0.747635848560363	-0.393509488158889	-0.340462739208168	-0.215676827538029	-0.906684366084404	-0.0789498686973984	-0.199046448608508	-0.522534810627904	0.0405034428303766	-0.25388289641478	-0.258188625040851	0.195513514140639	-0.0776558368204585	-0.110974270475858	0.105673829041892	-0.47788434462804	-0.850245470407705	-0.620065880153996	-0.738667685796611	-0.334105395720447	-0.84092365740852	213012	55347	-	abhydrolase domain containing 10	MitoCarta3.0	literature, APEX_IMS, APEX_matrix, targetP signal+, Rickettsial homolog, mito protein domain, MS/MS++	Matrix	Metabolism > Detoxification > Xenobiotic metabolism	Tmito	14.6571	0.007	1	literature, APEX_IMS, APEX_matrix, targetP signal+, Rickettsial homolog, mito protein domain, MS/MS++	ENSMUSG00000033157	Q6PE15	297	1	SharedDomain	3	NA	NoMitoHomolog	Homolog	50-75pure	chr16	45729724	45742955	11	18	164	7.11e+09	65	cerebrum, cerebellum, brainstem, spinalcord, liver, adipose, smallintestine, largeintestine, stomach, placenta, testis	8.9	8.7	9.2	9	NA	7.1	NA	NA	8	7.7	7.6	7.9	8.2	9.4	Mitochondria (Approved)
ENSMUSG00000020477.11	ENSMUSG00000020477	Mrps24	DOWN	0.527657527657528	2	10	0	4	0	5	0	5	-0.262217344547759	-0.1682539277657	-0.199588839950732	-0.266196916589447	-0.209677284478561	-0.373406337172296	-0.150047476872234	-0.126948912492226	-0.186460378659167	-0.327149185943888	-0.448461747954375	-0.290513528088115	-0.144091886426493	-0.964195234553349	-0.515459771016467	0.0305510956902405	-0.112757048063049	-0.0785372967972204	-0.150047476872234	-0.276023171785687	-0.253926270244652	-0.475264932470247	-0.0062775681461553	-0.129914035594733	0.112498431585883	0.0936990351558212	0.439496316032606	-0.24930417283522	-0.463877080034038	-0.378374242503178	0.0948991734156799	0.0674530823182071	-0.847724625321654	0.0566150542792915	-0.205657767606921	-0.197082442957862	-0.0966205678758305	-0.108673222390499	-0.126948912492226	-0.275542128994393	0.035899199141885	-0.638952670609719	0.0504601742652114	-0.799620855046391	-0.31194280819268	-0.3001482898544	-0.53176028627368	-0.10799424007453	-0.119110959137304	0.0892523139546709	-0.186460378659167	0.0125746765397673	-0.44144614028302	-0.0074302343125768	-0.401983782971254	-0.658851698507282	-0.327149185943888	-0.284943172761158	-0.0105638630583037	-0.283804386480781	-0.690191063769189	-0.358340989685473	64660	64951	3110030K20Rik|AI414579|MRP-S24|Rpm|Rpms24|S24mt	mitochondrial ribosomal protein S24	MitoCarta3.0	literature, APEX_matrix, targetP signal, induction, coexpression++, MS/MS	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	Tmito	18.7767	0.003	1	literature, APEX_matrix, targetP signal, induction, coexpression++, MS/MS	ENSMUSG00000020477	Q9CQV5	167	2	NA	47	0.52	NoMitoHomolog	NoHomolog	50-75ambig	chr11	5703982	5707699	13	8	97	2.21e+09	52	cerebrum, cerebellum, brainstem, spinalcord, kidney, liver, skeletalmuscle, adipose, smallintestine, largeintestine, stomach, placenta, testis	8.2	7.9	8.1	7.9	8.1	8.4	NA	7.2	8.1	8.4	8.6	7.6	8.6	8.2	NA
ENSMUSG00000020988.10	ENSMUSG00000020988	L2hgdh	DOWN	0.527657527657528	2	10	1	4	2	5	0	5	-0.339675640128643	-0.244025955168051	-0.14492846208647	-0.509669725925705	-0.0859830712366568	-0.61812130126574	-0.125139691217198	-0.362912219118905	-0.100640355389253	-0.7570294958664	-0.173091307955885	-0.229911462087461	-0.223042112972977	-0.384861896703263	-0.384293602976264	0.001089888038631	0.0110434775981113	-0.006569138851579	-0.372813481026808	0.151280222444708	0.000310190306811183	-0.564302561517566	-0.404431809478926	-0.399814909166516	-0.043247561739402	0.12006210823338	0.278907959421554	-0.0494191335510002	0.339272218580676	-0.512933312245313	-0.0906496043868167	-0.0025403737792507	-0.125139691217198	-0.449722332547834	-0.206183610510945	-0.0392069275948005	-0.152859710648759	-0.362912219118905	0.158534464275511	-0.115489834988078	-1.53423598309261	-0.426514956493488	-0.326215227540219	-0.96085432452215	-0.100640355389253	-0.796843119527661	0.754367317745017	-0.0996935358261768	-0.401892821135614	0.0514963766675088	-0.0956350807480789	-0.12713208111673	-0.105915170383737	-0.243591238014883	0.219665924126384	-0.0572954634806004	-0.7570294958664	-0.881121444416683	-0.850449756822806	-0.706234964108102	0.0533386864691842	-1.12805667063477	217666	79944	BC016226	L-2-hydroxyglutarate dehydrogenase	MitoCarta3.0	literature, APEX_matrix, targetP signal, mito protein domain, induction, coexpression, MS/MS++	MIM	Metabolism > Carbohydrate metabolism > TCA-associated	Tmito	18.595	0.003	1	literature, APEX_matrix, targetP signal, mito protein domain, induction, coexpression, MS/MS++	ENSMUSG00000020988	Q91YP0	464	3	SharedDomain	20	2.62	NoMitoHomolog	NoHomolog	50-75pure	chr12	69690435	69724874	10	23	135	3.26e+09	64	cerebrum, spinalcord, kidney, liver, skeletalmuscle, adipose, smallintestine, largeintestine, stomach, testis	7.8	NA	NA	7.4	8.9	8.2	NA	8.3	8	8.4	8	8.5	NA	9.1	Mitochondria (Enhanced)
